ID,fold 1,fold 2,fold 3,fold 4,fold 5
1290_left.jpeg,train,train,train,train,val
21580_left.jpeg,train,train,train,train,train
34006_right.jpeg,train,train,train,val,train
36336_left.jpeg,train,train,train,train,train
25697_right.jpeg,train,train,val,train,train
14530_left.jpeg,train,train,train,train,train
27653_left.jpeg,train,train,train,train,train
10657_right.jpeg,train,train,train,train,val
5769_right.jpeg,train,train,train,train,train
487_right.jpeg,train,val,val,val,val
12107_left.jpeg,train,train,val,train,train
6808_left.jpeg,train,train,train,train,train
43873_left.jpeg,train,train,train,train,train
43779_right.jpeg,train,train,train,train,train
26997_left.jpeg,train,train,train,train,train
32412_right.jpeg,train,train,train,train,train
4155_left.jpeg,train,train,val,train,train
19158_left.jpeg,train,train,train,train,train
7292_right.jpeg,train,train,train,train,train
6837_left.jpeg,train,train,val,train,train
32507_right.jpeg,train,val,val,train,train
3237_right.jpeg,train,train,train,train,train
29274_left.jpeg,train,train,val,val,val
9977_right.jpeg,train,val,train,train,train
7411_right.jpeg,train,train,train,val,val
26541_left.jpeg,train,val,train,val,train
28236_left.jpeg,train,train,train,val,train
17453_right.jpeg,train,val,train,train,train
5288_right.jpeg,train,val,train,train,train
17972_left.jpeg,train,train,train,train,train
15056_left.jpeg,train,train,train,train,train
18780_left.jpeg,train,train,val,train,val
22077_left.jpeg,train,train,train,val,train
39323_left.jpeg,train,train,train,train,train
4130_left.jpeg,train,train,val,train,train
38463_left.jpeg,train,val,train,train,train
27932_right.jpeg,train,train,val,train,train
32630_right.jpeg,train,train,train,train,train
41904_right.jpeg,train,train,train,train,val
5058_right.jpeg,train,val,train,val,train
32320_right.jpeg,train,train,train,train,val
38345_left.jpeg,train,train,val,train,train
9120_left.jpeg,train,train,val,train,train
18819_left.jpeg,train,val,train,train,train
23271_left.jpeg,train,val,train,train,train
6290_right.jpeg,train,val,train,train,train
9503_right.jpeg,train,train,train,val,train
28357_right.jpeg,train,train,train,train,train
11147_right.jpeg,train,train,train,train,train
27810_right.jpeg,train,train,train,train,train
9207_right.jpeg,train,train,train,train,train
8538_right.jpeg,train,train,train,train,train
19261_right.jpeg,train,val,train,train,train
16565_left.jpeg,train,train,train,val,train
14251_right.jpeg,train,train,train,val,train
38856_left.jpeg,train,train,train,train,val
24656_left.jpeg,train,train,train,train,train
20613_right.jpeg,train,train,train,train,train
23692_left.jpeg,train,val,train,train,val
8677_right.jpeg,train,train,train,train,train
10513_left.jpeg,train,train,train,train,train
41733_left.jpeg,train,train,train,train,val
11211_right.jpeg,train,train,train,train,train
22307_left.jpeg,train,train,train,train,val
31910_right.jpeg,train,train,val,train,train
25533_right.jpeg,train,train,val,train,val
18567_right.jpeg,train,train,train,train,train
6875_right.jpeg,train,train,train,train,train
7940_left.jpeg,train,train,val,train,train
33568_right.jpeg,train,train,train,val,train
39832_left.jpeg,train,train,train,train,train
6643_right.jpeg,train,train,train,train,train
14325_left.jpeg,train,train,train,train,val
18556_left.jpeg,train,val,train,train,train
27153_right.jpeg,train,train,train,train,train
43223_right.jpeg,train,train,train,train,train
37792_right.jpeg,train,train,train,train,train
23508_left.jpeg,train,val,train,train,val
35766_left.jpeg,train,train,train,val,train
26054_right.jpeg,train,train,val,train,train
6175_left.jpeg,train,train,train,train,train
4399_right.jpeg,train,train,train,train,train
31497_right.jpeg,train,train,train,train,train
40791_left.jpeg,train,train,train,train,val
40545_right.jpeg,train,train,train,train,train
35789_right.jpeg,train,train,train,val,train
30741_left.jpeg,train,train,train,train,train
16510_left.jpeg,train,train,val,train,train
11053_left.jpeg,train,train,train,train,train
41710_right.jpeg,train,train,train,train,val
6168_right.jpeg,train,train,train,val,val
38136_left.jpeg,train,train,train,train,train
27677_right.jpeg,train,train,train,train,val
4366_left.jpeg,train,train,train,train,val
42131_left.jpeg,train,train,train,train,train
24127_left.jpeg,train,train,val,val,train
29865_left.jpeg,train,val,train,train,val
15388_left.jpeg,train,train,val,train,train
23426_left.jpeg,train,train,val,train,val
28726_right.jpeg,train,val,train,train,val
42728_left.jpeg,train,train,train,train,train
22954_right.jpeg,train,train,train,train,train
29389_left.jpeg,train,train,train,train,train
1607_left.jpeg,train,val,val,train,val
36741_left.jpeg,train,train,train,val,train
18126_left.jpeg,train,val,val,val,train
31724_left.jpeg,train,train,train,val,train
22716_left.jpeg,train,train,train,train,train
5891_right.jpeg,train,train,train,train,train
27624_left.jpeg,train,train,train,val,train
10085_right.jpeg,train,train,train,val,train
30290_right.jpeg,train,val,train,train,train
9919_left.jpeg,train,val,val,val,train
38694_left.jpeg,train,train,train,val,train
42828_left.jpeg,train,train,train,train,val
40942_left.jpeg,train,train,train,train,train
29040_right.jpeg,train,train,train,train,val
27867_right.jpeg,train,train,train,train,val
12208_right.jpeg,train,train,train,train,train
15795_left.jpeg,train,train,val,val,train
752_right.jpeg,train,train,val,train,train
28948_right.jpeg,train,train,train,train,val
34708_left.jpeg,train,train,val,train,train
42316_left.jpeg,train,train,val,train,train
15975_right.jpeg,train,train,train,train,train
18798_left.jpeg,train,train,train,val,train
15343_right.jpeg,train,train,train,val,train
42896_right.jpeg,train,train,train,train,val
22568_left.jpeg,train,train,train,train,val
27214_left.jpeg,train,val,train,train,val
13417_left.jpeg,train,val,train,train,train
26405_right.jpeg,train,train,train,train,train
16341_right.jpeg,train,train,val,train,train
36989_left.jpeg,train,train,train,train,train
12014_right.jpeg,train,val,train,train,train
6217_right.jpeg,train,val,train,train,train
40224_left.jpeg,train,train,train,val,train
24645_left.jpeg,train,val,train,train,train
7700_left.jpeg,train,train,train,train,train
37500_right.jpeg,train,val,train,train,train
43407_left.jpeg,train,val,train,train,train
20251_left.jpeg,train,train,train,train,train
38478_right.jpeg,train,train,val,train,val
18404_left.jpeg,train,train,train,train,train
38895_right.jpeg,train,train,train,val,train
18656_left.jpeg,train,train,train,train,train
37419_left.jpeg,train,train,train,val,train
25683_left.jpeg,train,train,val,train,train
40290_left.jpeg,train,val,train,train,val
7238_right.jpeg,train,train,train,train,train
9404_right.jpeg,train,train,train,train,train
24712_right.jpeg,train,train,train,train,train
23433_right.jpeg,train,train,train,train,val
37403_left.jpeg,train,train,train,val,train
5581_right.jpeg,train,train,val,train,train
30782_right.jpeg,train,train,train,train,val
25784_left.jpeg,train,val,train,train,train
27116_right.jpeg,train,train,train,train,train
22669_left.jpeg,train,train,train,train,train
34634_left.jpeg,train,train,val,train,train
20167_right.jpeg,train,train,train,train,val
31397_left.jpeg,train,train,val,train,val
31758_right.jpeg,train,train,val,train,val
14110_left.jpeg,train,train,train,train,train
17446_right.jpeg,train,train,val,train,train
10319_left.jpeg,train,train,train,train,train
4116_right.jpeg,train,val,train,train,train
44223_left.jpeg,train,val,train,train,train
24480_left.jpeg,train,train,train,train,train
17999_right.jpeg,train,train,val,val,train
40323_left.jpeg,train,train,train,train,train
16633_right.jpeg,train,train,train,train,train
15690_left.jpeg,train,train,train,train,train
2613_right.jpeg,train,train,train,train,train
27075_right.jpeg,train,train,train,train,train
33906_left.jpeg,train,train,train,val,train
41566_right.jpeg,train,train,train,train,train
16692_left.jpeg,train,train,train,train,train
41032_left.jpeg,train,val,val,train,train
10150_right.jpeg,train,train,train,val,train
20062_left.jpeg,train,train,train,train,train
17221_right.jpeg,train,train,train,train,train
968_right.jpeg,train,val,train,val,train
21377_left.jpeg,train,train,train,train,train
30869_right.jpeg,train,train,train,train,train
22713_right.jpeg,train,val,train,train,train
23447_right.jpeg,train,train,train,train,train
24772_left.jpeg,train,train,train,train,val
35371_right.jpeg,train,train,train,train,train
42442_right.jpeg,train,train,val,train,train
32317_left.jpeg,train,train,train,val,train
30846_right.jpeg,train,train,train,train,train
38008_left.jpeg,train,train,train,train,train
23648_right.jpeg,train,train,val,train,val
15257_left.jpeg,train,train,train,train,train
37032_right.jpeg,train,val,train,train,train
17510_right.jpeg,train,train,train,train,train
3064_right.jpeg,train,train,train,train,train
21022_right.jpeg,train,train,train,train,train
31789_right.jpeg,train,train,train,train,train
30550_right.jpeg,train,train,train,train,train
8412_left.jpeg,train,val,train,train,val
34841_right.jpeg,train,train,train,train,train
15038_right.jpeg,train,train,train,train,train
31746_left.jpeg,train,train,train,train,train
35128_right.jpeg,train,train,train,train,val
30996_left.jpeg,train,train,train,train,train
11874_right.jpeg,train,train,train,train,train
31981_right.jpeg,train,train,train,train,train
23249_left.jpeg,train,train,train,train,train
1407_right.jpeg,train,train,train,val,train
5994_right.jpeg,train,train,train,train,train
2468_left.jpeg,train,train,val,val,train
7038_left.jpeg,train,val,val,train,train
8860_right.jpeg,train,train,train,train,train
10942_right.jpeg,train,train,train,train,train
21987_left.jpeg,train,val,val,train,train
37117_left.jpeg,train,train,train,train,train
14436_right.jpeg,train,train,train,train,train
2273_right.jpeg,train,train,train,val,train
26659_right.jpeg,train,train,train,train,train
14466_right.jpeg,train,train,train,train,train
32221_right.jpeg,train,train,train,train,train
28934_right.jpeg,train,train,train,train,val
19471_right.jpeg,train,train,train,train,train
22314_right.jpeg,train,train,train,train,train
14029_left.jpeg,train,val,train,train,train
30581_right.jpeg,train,train,train,train,train
7468_right.jpeg,train,val,train,val,val
15954_right.jpeg,train,train,train,train,val
24847_left.jpeg,train,train,train,train,train
43105_left.jpeg,train,train,train,val,train
13222_left.jpeg,train,train,train,train,val
22271_left.jpeg,train,train,train,train,val
16289_right.jpeg,train,train,train,train,train
10904_left.jpeg,train,train,train,train,train
26103_right.jpeg,train,train,train,train,train
24812_right.jpeg,train,train,train,train,train
38653_left.jpeg,train,train,train,train,train
6304_left.jpeg,train,val,train,train,train
7512_right.jpeg,train,val,train,val,train
2132_right.jpeg,train,train,train,train,train
2532_left.jpeg,train,train,train,train,train
44192_right.jpeg,train,train,train,train,train
21367_left.jpeg,train,train,val,val,train
41537_right.jpeg,train,train,train,train,val
38694_right.jpeg,train,train,train,train,train
7700_right.jpeg,train,train,train,train,val
13819_left.jpeg,train,train,train,train,train
10321_left.jpeg,train,train,train,train,train
13762_right.jpeg,train,train,train,train,train
25697_left.jpeg,train,train,train,train,train
13137_right.jpeg,train,train,train,train,train
12434_right.jpeg,train,train,train,train,train
12577_right.jpeg,train,train,train,train,train
15898_right.jpeg,train,train,train,train,train
44337_right.jpeg,train,train,train,train,train
41324_left.jpeg,train,train,train,train,train
26905_left.jpeg,train,val,train,val,val
1099_left.jpeg,train,train,val,train,train
21190_left.jpeg,train,train,train,val,train
32226_left.jpeg,train,train,train,train,train
4524_left.jpeg,train,train,train,train,train
35609_right.jpeg,train,train,train,train,val
14340_right.jpeg,train,train,train,train,train
21387_right.jpeg,train,train,train,val,train
30301_left.jpeg,train,train,train,train,val
31054_left.jpeg,train,val,train,train,train
28257_right.jpeg,train,val,train,train,train
11142_right.jpeg,train,train,train,train,train
24155_right.jpeg,train,train,train,train,train
24754_right.jpeg,train,train,train,train,train
43169_right.jpeg,train,train,train,train,train
39322_left.jpeg,train,train,train,train,train
31712_right.jpeg,train,train,train,train,train
37913_right.jpeg,train,train,train,train,train
8981_left.jpeg,train,train,train,train,train
19604_right.jpeg,train,train,train,train,train
6452_left.jpeg,train,val,train,train,train
6765_left.jpeg,train,val,train,train,train
14029_right.jpeg,train,train,val,val,train
23775_right.jpeg,train,train,train,val,train
41387_right.jpeg,train,train,val,train,train
10069_left.jpeg,train,val,train,train,train
33354_right.jpeg,train,train,train,val,train
30077_right.jpeg,train,train,train,val,train
16565_right.jpeg,train,train,train,train,train
4916_left.jpeg,train,train,val,train,train
43379_left.jpeg,train,train,val,train,train
40052_left.jpeg,train,train,val,train,train
9183_right.jpeg,train,val,train,train,train
31950_right.jpeg,train,val,train,train,train
40808_left.jpeg,train,train,train,train,train
20927_right.jpeg,train,train,train,train,train
44199_left.jpeg,train,train,train,train,train
5298_right.jpeg,train,train,train,val,train
40069_right.jpeg,train,train,val,train,train
23831_right.jpeg,train,train,val,train,val
11187_right.jpeg,train,train,train,train,train
25385_left.jpeg,train,val,train,train,train
8418_right.jpeg,train,train,train,train,train
24655_right.jpeg,train,train,train,train,train
18528_right.jpeg,train,train,train,train,train
43571_left.jpeg,train,train,val,train,train
41953_right.jpeg,train,train,train,train,train
20091_right.jpeg,train,train,train,train,val
4793_right.jpeg,train,val,train,train,train
16309_right.jpeg,train,val,train,val,train
4064_right.jpeg,train,train,train,train,train
30914_left.jpeg,train,val,train,val,train
28668_right.jpeg,train,train,train,train,train
27597_left.jpeg,train,train,train,train,train
38392_right.jpeg,train,train,train,train,train
39632_left.jpeg,train,val,train,val,val
35301_left.jpeg,train,train,train,train,train
294_right.jpeg,train,val,train,train,train
8675_right.jpeg,train,train,val,train,train
29857_right.jpeg,train,train,train,train,train
34995_left.jpeg,train,train,val,train,val
13002_left.jpeg,train,val,train,train,train
25972_left.jpeg,train,train,val,train,val
11807_left.jpeg,train,train,train,val,train
41863_left.jpeg,train,train,train,train,train
27988_right.jpeg,train,val,train,train,train
35966_right.jpeg,train,val,train,train,train
28675_right.jpeg,train,train,train,train,train
11896_left.jpeg,train,val,train,val,train
27219_right.jpeg,train,val,train,train,train
10904_right.jpeg,train,train,train,train,train
11288_right.jpeg,train,train,train,train,train
16692_right.jpeg,train,val,train,train,train
14765_right.jpeg,train,train,train,train,val
34175_left.jpeg,train,train,val,val,train
40922_right.jpeg,train,train,train,train,train
9220_right.jpeg,train,train,train,train,train
1893_right.jpeg,train,train,val,val,train
31629_left.jpeg,train,train,train,train,train
20570_left.jpeg,train,val,train,train,train
40790_right.jpeg,train,train,train,train,val
24853_right.jpeg,train,val,train,val,train
30922_right.jpeg,train,train,train,train,train
5652_right.jpeg,train,val,val,val,val
17331_left.jpeg,train,train,train,train,train
4302_left.jpeg,train,train,train,train,train
18915_right.jpeg,train,val,train,train,train
1495_right.jpeg,train,train,val,train,train
31520_left.jpeg,train,train,train,train,train
4757_left.jpeg,train,train,val,train,val
1002_left.jpeg,train,val,train,train,train
15528_right.jpeg,train,val,train,train,train
1008_right.jpeg,train,train,val,train,train
19199_left.jpeg,train,train,val,train,train
25551_right.jpeg,train,train,train,val,train
30549_right.jpeg,train,train,train,train,val
2350_right.jpeg,train,val,val,train,train
43695_left.jpeg,train,train,train,train,train
31420_left.jpeg,train,train,train,val,train
24847_right.jpeg,train,train,train,train,train
13325_right.jpeg,train,train,train,train,train
26473_right.jpeg,train,train,train,train,train
7754_right.jpeg,train,train,train,train,train
37147_left.jpeg,train,train,val,val,train
6732_left.jpeg,train,train,train,train,train
35459_right.jpeg,train,val,train,train,train
19421_right.jpeg,train,train,train,train,val
2275_left.jpeg,train,train,train,train,train
39698_right.jpeg,train,train,train,train,train
37312_right.jpeg,train,train,train,train,train
687_left.jpeg,train,val,train,train,train
21655_left.jpeg,train,train,val,val,train
27037_right.jpeg,train,val,train,train,train
28919_right.jpeg,train,val,train,train,train
38664_left.jpeg,train,train,val,train,train
7164_left.jpeg,train,train,train,train,train
2901_right.jpeg,train,train,train,train,train
1391_left.jpeg,train,train,train,train,train
18656_right.jpeg,train,train,train,train,train
39009_right.jpeg,train,train,train,train,train
24472_left.jpeg,train,train,train,train,train
2016_right.jpeg,train,val,train,train,train
15114_left.jpeg,train,train,train,val,train
21053_right.jpeg,train,train,train,train,train
40575_right.jpeg,train,val,train,train,val
19143_left.jpeg,train,train,train,val,train
13664_right.jpeg,train,train,train,val,train
26929_right.jpeg,train,train,val,train,train
43134_left.jpeg,train,train,val,val,train
41563_right.jpeg,train,train,train,val,train
34454_left.jpeg,train,train,val,train,train
9897_right.jpeg,train,train,train,train,train
8723_right.jpeg,train,train,train,train,train
35323_right.jpeg,train,train,val,val,train
28386_left.jpeg,train,train,val,train,train
18507_right.jpeg,train,train,train,train,train
31758_left.jpeg,train,train,train,train,train
4203_left.jpeg,train,train,train,train,train
25311_left.jpeg,train,train,train,val,train
25474_left.jpeg,train,val,val,train,val
35647_left.jpeg,train,train,train,val,val
2810_left.jpeg,train,val,train,train,train
41953_left.jpeg,train,train,train,val,train
19830_left.jpeg,train,train,train,train,train
7463_right.jpeg,train,val,train,train,train
20460_right.jpeg,train,train,train,train,train
26841_left.jpeg,train,train,train,val,train
28631_right.jpeg,train,train,val,val,train
24237_right.jpeg,train,train,train,train,train
29027_right.jpeg,train,val,val,train,train
18968_left.jpeg,train,train,val,train,train
15056_right.jpeg,train,val,val,train,train
20144_right.jpeg,train,train,val,train,train
41430_left.jpeg,train,train,val,val,train
5105_left.jpeg,train,train,train,train,train
5559_right.jpeg,train,train,train,train,train
36576_left.jpeg,train,train,train,train,train
20420_left.jpeg,train,train,train,val,train
7474_left.jpeg,train,train,train,train,val
33580_left.jpeg,train,train,val,train,train
22520_right.jpeg,train,train,train,train,val
17725_right.jpeg,train,train,train,train,train
38811_right.jpeg,train,train,train,train,train
43633_left.jpeg,train,train,train,train,train
8830_left.jpeg,train,train,train,train,train
7959_right.jpeg,train,train,train,train,train
4282_left.jpeg,train,train,train,train,train
26543_left.jpeg,train,train,train,val,train
20182_left.jpeg,train,val,val,train,train
37939_left.jpeg,train,val,train,val,val
20809_right.jpeg,train,train,val,val,train
30539_right.jpeg,train,train,train,train,train
5738_left.jpeg,train,train,train,train,train
15029_right.jpeg,train,train,train,train,train
3895_left.jpeg,train,train,train,train,train
11833_right.jpeg,train,val,train,train,train
39505_right.jpeg,train,train,train,train,train
24910_right.jpeg,train,val,train,train,train
42184_right.jpeg,train,train,train,train,train
4366_right.jpeg,train,train,train,train,val
11923_right.jpeg,train,train,train,val,train
8090_left.jpeg,train,train,train,val,train
17940_right.jpeg,train,train,val,train,val
6321_right.jpeg,train,train,train,train,val
20098_right.jpeg,train,val,train,train,train
3526_left.jpeg,train,train,val,train,val
26299_left.jpeg,train,train,val,train,train
29418_right.jpeg,train,train,val,train,val
439_right.jpeg,train,val,train,val,train
9871_left.jpeg,train,train,train,train,train
29293_left.jpeg,train,train,train,train,train
11646_left.jpeg,train,train,val,val,train
42981_right.jpeg,train,train,val,train,train
41252_left.jpeg,train,train,train,val,train
20458_right.jpeg,train,val,train,train,val
14297_left.jpeg,train,train,train,train,train
15206_left.jpeg,train,train,train,train,train
3116_left.jpeg,train,train,train,train,train
39318_left.jpeg,train,train,train,val,train
40377_left.jpeg,train,train,train,train,train
33287_left.jpeg,train,val,train,train,train
6129_left.jpeg,train,train,train,train,train
32070_left.jpeg,train,val,train,val,val
9156_left.jpeg,train,train,train,train,train
42607_left.jpeg,train,train,val,train,val
5526_left.jpeg,train,train,train,train,train
43563_right.jpeg,train,train,val,val,train
8699_left.jpeg,train,train,train,train,train
43379_right.jpeg,train,train,train,train,train
1047_left.jpeg,train,val,train,train,train
22916_right.jpeg,train,train,val,train,train
28435_left.jpeg,train,train,train,train,train
27004_right.jpeg,train,val,val,val,train
33432_left.jpeg,train,val,train,train,train
36699_right.jpeg,train,val,train,train,train
40441_left.jpeg,train,val,val,train,train
16042_right.jpeg,train,train,train,train,train
6377_right.jpeg,train,train,train,train,train
13038_right.jpeg,train,val,train,val,val
17028_right.jpeg,train,val,train,train,val
39664_left.jpeg,train,val,train,train,train
36692_right.jpeg,train,train,train,train,train
15795_right.jpeg,train,train,train,val,train
609_left.jpeg,train,train,train,train,val
43802_right.jpeg,train,train,train,train,train
8347_right.jpeg,train,val,train,val,train
38513_left.jpeg,train,val,train,train,train
10379_right.jpeg,train,train,train,train,train
38856_right.jpeg,train,train,train,train,train
9526_right.jpeg,train,train,val,train,train
30046_left.jpeg,train,train,train,train,train
29588_left.jpeg,train,val,train,train,train
10047_left.jpeg,train,val,train,train,val
566_right.jpeg,train,val,train,val,train
13962_right.jpeg,train,train,train,train,train
20613_left.jpeg,train,train,train,train,train
35297_right.jpeg,train,val,train,train,train
29018_left.jpeg,train,train,train,train,train
1008_left.jpeg,train,train,train,train,train
3379_right.jpeg,train,train,val,train,train
31994_right.jpeg,train,train,val,train,train
37174_left.jpeg,train,train,train,train,train
16025_right.jpeg,train,train,train,val,train
38700_right.jpeg,train,train,train,val,train
37323_left.jpeg,train,train,train,train,val
39505_left.jpeg,train,train,train,val,train
29312_right.jpeg,train,val,train,val,val
41804_left.jpeg,train,train,train,train,train
687_right.jpeg,train,train,train,train,val
8292_left.jpeg,train,train,train,train,val
34831_right.jpeg,train,val,train,train,val
15631_left.jpeg,train,train,train,train,train
19877_left.jpeg,train,train,val,train,val
20970_left.jpeg,train,train,val,train,train
36921_left.jpeg,train,train,val,train,train
42333_right.jpeg,train,train,train,train,train
35804_left.jpeg,train,train,train,val,train
44200_left.jpeg,train,train,train,train,train
37008_right.jpeg,train,val,val,train,train
33509_left.jpeg,train,train,train,val,train
11054_right.jpeg,train,train,val,train,train
37609_right.jpeg,train,train,train,val,train
41584_left.jpeg,train,train,val,train,val
29604_right.jpeg,train,train,train,train,train
21455_right.jpeg,train,val,train,train,train
11590_right.jpeg,train,train,train,train,train
4005_right.jpeg,train,train,train,train,val
1350_right.jpeg,train,train,val,train,train
28901_left.jpeg,train,train,train,val,train
26967_right.jpeg,train,train,train,train,train
41445_right.jpeg,train,train,train,train,train
11649_left.jpeg,train,train,train,train,train
2531_right.jpeg,train,val,train,val,train
10250_left.jpeg,train,train,train,val,train
5471_right.jpeg,train,train,train,train,train
19075_right.jpeg,train,train,val,train,val
4167_left.jpeg,train,train,train,train,train
3908_left.jpeg,train,train,train,train,train
7410_left.jpeg,train,train,train,train,train
36856_right.jpeg,train,train,train,train,train
24910_left.jpeg,train,train,train,train,train
23422_left.jpeg,train,train,train,val,train
7992_left.jpeg,train,train,train,train,train
37875_right.jpeg,train,train,train,train,val
19347_right.jpeg,train,train,train,train,train
18382_right.jpeg,train,train,val,train,train
23532_left.jpeg,train,train,train,train,train
36724_left.jpeg,train,train,train,train,train
22379_right.jpeg,train,train,train,train,train
7063_right.jpeg,train,train,train,val,train
23906_left.jpeg,train,train,train,val,train
38166_left.jpeg,train,train,train,train,train
20939_left.jpeg,train,val,train,train,train
3563_left.jpeg,train,train,train,train,val
21580_right.jpeg,train,train,train,val,train
7164_right.jpeg,train,train,train,val,train
36125_left.jpeg,train,train,train,train,train
14495_right.jpeg,train,val,train,train,train
16986_left.jpeg,train,train,train,train,train
24317_right.jpeg,train,train,train,train,val
21779_right.jpeg,train,train,train,train,train
21714_left.jpeg,train,val,train,train,train
1663_left.jpeg,train,train,train,train,train
192_right.jpeg,train,train,train,train,train
22630_left.jpeg,train,train,train,train,train
19200_right.jpeg,train,train,train,val,train
3303_right.jpeg,train,train,train,val,train
21846_right.jpeg,train,train,train,train,val
41746_left.jpeg,train,train,train,val,train
27773_left.jpeg,train,train,train,val,train
910_right.jpeg,train,train,train,train,train
1350_left.jpeg,train,train,train,train,train
31784_right.jpeg,train,train,train,train,train
38168_left.jpeg,train,train,train,train,train
34706_left.jpeg,train,val,train,val,train
9518_left.jpeg,train,train,train,train,train
36335_right.jpeg,train,train,train,train,train
16134_left.jpeg,train,val,train,train,train
37232_right.jpeg,train,val,val,val,train
23039_right.jpeg,train,train,val,train,train
25390_right.jpeg,train,train,val,train,val
43339_left.jpeg,train,train,train,train,train
16374_left.jpeg,train,train,train,train,train
2286_right.jpeg,train,val,val,train,train
43141_right.jpeg,train,train,train,train,val
34547_left.jpeg,train,val,train,train,train
23446_left.jpeg,train,train,train,train,val
2194_right.jpeg,train,train,train,train,train
9384_left.jpeg,train,train,train,train,val
20219_left.jpeg,train,train,val,train,train
4527_left.jpeg,train,train,train,train,train
18418_left.jpeg,train,val,train,train,train
22753_left.jpeg,train,train,train,train,val
7349_left.jpeg,train,train,train,train,train
21760_left.jpeg,train,val,train,train,train
9799_right.jpeg,train,train,train,train,train
37783_right.jpeg,train,train,train,train,train
10785_left.jpeg,train,train,train,train,train
25935_left.jpeg,train,train,val,train,val
26236_right.jpeg,train,train,train,val,train
30039_left.jpeg,train,val,train,val,train
10384_left.jpeg,train,val,train,train,val
41303_left.jpeg,train,train,train,train,train
39772_left.jpeg,train,val,train,train,train
13353_right.jpeg,train,train,val,val,train
6096_left.jpeg,train,train,train,val,train
40841_left.jpeg,train,train,train,train,train
11249_right.jpeg,train,val,train,train,val
43157_left.jpeg,train,train,val,train,train
30301_right.jpeg,train,train,val,train,train
2714_right.jpeg,train,train,train,train,train
37117_right.jpeg,train,train,train,train,train
25763_right.jpeg,train,train,val,train,train
8640_right.jpeg,train,train,val,val,val
32008_left.jpeg,train,val,train,train,val
21788_right.jpeg,train,train,val,val,train
19064_right.jpeg,train,val,train,train,val
39747_right.jpeg,train,val,train,train,train
6736_right.jpeg,train,train,val,train,train
25620_left.jpeg,train,train,train,train,train
6687_left.jpeg,train,train,train,train,train
27368_right.jpeg,train,train,train,val,train
30859_left.jpeg,train,train,train,train,val
39521_left.jpeg,train,train,val,train,train
43725_left.jpeg,train,train,train,train,val
41584_right.jpeg,train,val,val,train,train
33753_right.jpeg,train,train,train,train,train
32637_left.jpeg,train,train,train,train,val
31985_left.jpeg,train,train,train,val,train
20175_left.jpeg,train,val,train,train,train
21796_right.jpeg,train,train,train,val,train
31348_right.jpeg,train,train,train,train,val
12587_left.jpeg,train,val,train,train,train
41451_right.jpeg,train,train,train,train,train
6613_left.jpeg,train,train,val,train,val
10653_right.jpeg,train,val,train,train,val
28077_right.jpeg,train,val,train,train,train
30645_right.jpeg,train,train,train,train,val
43694_left.jpeg,train,train,val,train,train
4416_right.jpeg,train,train,train,train,train
30875_right.jpeg,train,train,train,val,train
38179_left.jpeg,train,train,train,val,train
11308_right.jpeg,train,train,train,train,train
31602_right.jpeg,train,val,train,train,train
36190_right.jpeg,train,train,train,val,train
17473_left.jpeg,train,train,val,train,train
15661_right.jpeg,train,train,train,train,train
9680_left.jpeg,train,train,val,train,val
9933_left.jpeg,train,train,train,train,train
21192_left.jpeg,train,val,train,train,train
35699_left.jpeg,train,train,train,train,val
23831_left.jpeg,train,train,train,train,val
27674_right.jpeg,train,val,train,val,train
5877_left.jpeg,train,train,val,train,train
33080_left.jpeg,train,train,val,train,train
36933_right.jpeg,train,train,train,train,val
10842_left.jpeg,train,train,val,train,train
33840_right.jpeg,train,train,train,train,val
37951_right.jpeg,train,train,val,train,train
11058_left.jpeg,train,val,train,train,train
8410_right.jpeg,train,train,train,train,train
15810_right.jpeg,train,train,train,train,train
20482_right.jpeg,train,train,val,train,train
17272_left.jpeg,train,train,train,train,val
29018_right.jpeg,train,val,train,train,val
13753_left.jpeg,train,train,train,train,train
1138_left.jpeg,train,train,train,train,train
25475_right.jpeg,train,train,val,val,val
12176_left.jpeg,train,train,train,train,train
34453_right.jpeg,train,train,train,train,train
1570_left.jpeg,train,val,train,train,train
21250_left.jpeg,train,train,train,train,train
1430_right.jpeg,train,train,train,train,train
40078_left.jpeg,train,train,train,val,train
40749_left.jpeg,train,train,train,train,train
3773_left.jpeg,train,val,val,train,train
17114_left.jpeg,train,val,train,train,train
37438_left.jpeg,train,train,train,val,train
20896_right.jpeg,train,train,val,train,train
5436_left.jpeg,train,train,val,train,val
17634_right.jpeg,train,train,train,val,train
8236_left.jpeg,train,train,val,train,val
39588_left.jpeg,train,train,train,val,train
5472_left.jpeg,train,val,val,train,train
7299_right.jpeg,train,train,train,train,train
13994_left.jpeg,train,train,train,train,train
30297_left.jpeg,train,train,val,train,train
28754_left.jpeg,train,val,train,train,train
986_left.jpeg,train,train,train,train,val
12666_right.jpeg,train,train,train,train,val
36128_left.jpeg,train,train,train,train,val
35499_right.jpeg,train,train,train,val,train
10579_right.jpeg,train,train,train,val,train
21444_right.jpeg,train,train,train,train,train
30297_right.jpeg,train,train,train,val,train
17899_right.jpeg,train,train,train,train,train
10153_left.jpeg,train,train,train,train,train
41219_right.jpeg,train,train,train,train,train
35668_right.jpeg,train,train,train,train,train
15149_right.jpeg,train,train,train,train,train
19663_left.jpeg,train,train,val,train,train
