ID,fold 1,fold 2,fold 3,fold 4,fold 5
TRAIN074670.jpg,train,val,train,train,train
3588_right.jpg,train,train,train,val,train
3396_right.jpg,train,train,train,train,train
TRAIN034649.jpg,train,train,train,val,train
TRAIN065728.jpg,train,train,train,val,train
TRAIN085336.jpg,train,train,train,val,val
TRAIN047789.jpg,train,train,train,train,val
TRAIN046724.jpg,train,val,train,train,train
3659_right.jpg,train,val,train,train,train
3234_left.jpg,train,train,train,train,val
TRAIN032804.jpg,train,val,train,val,train
1216_left.jpg,train,train,train,train,train
TRAIN089242.jpg,train,train,train,train,val
TRAIN051342.jpg,train,train,train,train,train
3542_left.jpg,train,val,train,train,val
TRAIN012229.jpg,train,train,train,train,train
3925_right.jpg,train,train,train,train,train
3633_right.jpg,train,val,train,val,train
TRAIN100287.jpg,train,train,val,train,train
3084_right.jpg,train,train,train,val,train
2984_left.jpg,train,train,train,train,train
TRAIN074117.jpg,train,train,train,train,train
2379_right.jpg,train,train,train,train,val
TRAIN094328.jpg,train,train,train,train,train
3594_right.jpg,train,train,train,val,train
1253_left.jpg,train,train,train,train,train
TRAIN018843.jpg,train,train,val,train,train
2487_left.jpg,train,val,val,train,train
TRAIN073450.jpg,train,val,val,train,train
2535_left.jpg,train,train,train,train,train
TRAIN051316.jpg,train,train,train,train,train
3918_left.jpg,train,val,val,train,train
TRAIN077899.jpg,train,train,train,train,train
TRAIN066063.jpg,train,train,train,train,val
TRAIN071100.jpg,train,train,train,train,val
TRAIN097781.jpg,train,train,val,train,train
433_right.jpg,train,val,train,train,train
3902_left.jpg,train,val,train,train,train
2397_right.jpg,train,train,train,train,train
TRAIN006715.jpg,train,train,train,train,train
TRAIN034272.jpg,train,val,train,val,train
423_left.jpg,train,train,train,train,train
3923_left.jpg,train,val,val,val,train
3290_right.jpg,train,train,train,train,train
3240_left.jpg,train,train,train,train,train
TRAIN063462.jpg,train,val,train,train,train
3463_right.jpg,train,train,train,train,train
TRAIN100894.jpg,train,train,train,train,train
TRAIN016636.jpg,train,train,train,train,train
3480_right.jpg,train,val,train,train,train
3101_right.jpg,train,train,train,train,train
TRAIN061159.jpg,train,train,val,train,train
TRAIN066386.jpg,train,train,train,val,train
805_right.jpg,train,train,train,train,val
TRAIN037714.jpg,train,train,train,train,train
2816_left.jpg,train,train,train,train,train
3412_left.jpg,train,train,val,val,train
TRAIN056490.jpg,train,train,train,train,train
2724_right.jpg,train,train,train,val,val
TRAIN027108.jpg,train,train,train,train,val
TRAIN083281.jpg,train,train,train,val,train
3368_left.jpg,train,val,train,train,train
3473_right.jpg,train,train,train,val,train
3666_right.jpg,train,train,train,train,train
2726_right.jpg,train,train,val,train,train
370_right.jpg,train,train,val,train,train
TRAIN059760.jpg,train,train,train,val,train
2742_left.jpg,train,val,train,train,train
3700_right.jpg,train,val,train,val,train
2501_left.jpg,train,train,train,train,val
2812_right.jpg,train,train,train,train,train
TRAIN027146.jpg,train,train,val,train,train
TRAIN016082.jpg,train,train,train,train,val
2934_left.jpg,train,train,train,train,val
TRAIN063935.jpg,train,val,val,val,train
2721_left.jpg,train,train,train,train,train
TRAIN030192.jpg,train,train,val,train,train
TRAIN079878.jpg,train,val,val,train,train
3292_left.jpg,train,val,val,val,train
TRAIN031140.jpg,train,train,val,train,train
TRAIN002749.jpg,train,val,val,train,train
TRAIN035939.jpg,train,train,train,train,train
1858_left.jpg,train,val,train,train,train
795_right.jpg,train,train,train,val,train
TRAIN001889.jpg,train,train,train,train,train
TRAIN057940.jpg,train,val,train,train,train
TRAIN098728.jpg,train,train,val,train,train
3518_right.jpg,train,val,train,train,train
3023_right.jpg,train,train,train,train,val
TRAIN031512.jpg,train,train,train,train,train
TRAIN026145.jpg,train,train,train,train,train
2385_right.jpg,train,train,train,train,train
TRAIN055160.jpg,train,train,val,train,train
2971_left.jpg,train,train,train,train,train
3786_right.jpg,train,train,train,val,train
4335_right.jpg,train,val,train,train,train
TRAIN083634.jpg,train,train,train,train,train
4206_right.jpg,train,train,train,train,train
2905_right.jpg,train,train,train,train,val
TRAIN039229.jpg,train,train,train,train,train
TRAIN038230.jpg,train,train,train,train,train
912_right.jpg,train,train,train,train,train
TRAIN050021.jpg,train,train,train,train,val
TRAIN030639.jpg,train,val,train,train,train
2752_right.jpg,train,val,train,train,train
3037_left.jpg,train,train,train,train,train
2427_right.jpg,train,train,train,train,val
3057_left.jpg,train,train,val,train,val
2418_right.jpg,train,val,train,val,train
228_left.jpg,train,train,train,val,train
TRAIN008400.jpg,train,train,train,train,train
TRAIN068071.jpg,train,train,train,train,val
TRAIN029436.jpg,train,train,train,val,train
TRAIN073076.jpg,train,train,val,train,train
TRAIN008325.jpg,train,train,train,val,train
3443_right.jpg,train,train,train,train,train
3706_left.jpg,train,train,train,train,train
770_left.jpg,train,train,train,train,val
1005_right.jpg,train,train,train,train,train
TRAIN074341.jpg,train,val,train,val,train
TRAIN025257.jpg,train,train,val,train,train
3718_right.jpg,train,train,val,train,train
3790_right.jpg,train,val,train,train,val
2494_left.jpg,train,train,train,val,train
740_left.jpg,train,train,train,train,train
2777_right.jpg,train,val,train,val,train
TRAIN026719.jpg,train,train,train,train,train
2898_right.jpg,train,train,train,train,train
TRAIN042331.jpg,train,train,train,train,train
4182_right.jpg,train,train,train,train,train
2729_right.jpg,train,train,train,train,train
TRAIN052890.jpg,train,val,val,train,val
1508_right.jpg,train,train,train,train,train
TRAIN060994.jpg,train,val,val,train,val
3792_right.jpg,train,train,train,train,train
3059_right.jpg,train,train,train,train,val
464_right.jpg,train,train,train,train,val
TRAIN049637.jpg,train,train,train,train,val
2850_left.jpg,train,train,train,val,train
4149_left.jpg,train,train,train,train,train
3929_left.jpg,train,val,train,train,train
3799_left.jpg,train,train,train,train,val
3417_right.jpg,train,val,train,val,train
TRAIN063460.jpg,train,val,train,val,train
2190_left.jpg,train,train,train,train,train
TRAIN039299.jpg,train,train,train,train,val
TRAIN035062.jpg,train,train,train,train,train
373_left.jpg,train,val,train,train,train
TRAIN074393.jpg,train,train,train,train,train
2302_right.jpg,train,train,train,val,train
TRAIN082326.jpg,train,train,train,val,val
1493_left.jpg,train,train,train,train,train
3633_left.jpg,train,train,train,train,train
3665_left.jpg,train,train,train,train,train
2767_left.jpg,train,train,train,train,train
3595_left.jpg,train,val,train,train,val
92_left.jpg,train,train,train,train,val
2808_left.jpg,train,train,train,val,train
1982_right.jpg,train,train,train,train,val
3136_left.jpg,train,train,train,train,train
2739_right.jpg,train,train,train,train,val
TRAIN003353.jpg,train,train,train,val,train
3688_right.jpg,train,train,train,train,val
3403_right.jpg,train,train,val,train,train
3451_left.jpg,train,train,train,val,val
3035_left.jpg,train,val,train,train,train
TRAIN028756.jpg,train,train,train,train,train
TRAIN044818.jpg,train,train,train,val,val
3725_right.jpg,train,train,train,train,val
3790_left.jpg,train,val,train,train,train
TRAIN066855.jpg,train,train,train,train,train
TRAIN007265.jpg,train,train,val,train,train
3129_right.jpg,train,train,train,train,train
TRAIN009974.jpg,train,val,train,train,train
3713_left.jpg,train,train,train,train,train
2987_left.jpg,train,train,train,train,train
3302_left.jpg,train,train,val,train,train
3307_left.jpg,train,train,train,train,train
TRAIN037403.jpg,train,train,train,train,train
3049_right.jpg,train,val,train,val,train
3918_right.jpg,train,val,train,train,train
TRAIN015773.jpg,train,train,val,train,train
TRAIN041215.jpg,train,train,train,train,train
TRAIN017565.jpg,train,val,train,train,train
TRAIN051620.jpg,train,train,train,train,train
TRAIN099806.jpg,train,train,val,train,val
TRAIN029937.jpg,train,train,train,train,train
2760_right.jpg,train,train,train,val,val
TRAIN058162.jpg,train,train,train,train,train
3509_right.jpg,train,val,train,train,train
2634_right.jpg,train,val,train,train,train
2744_right.jpg,train,train,train,train,val
4644_right.jpg,train,val,val,train,train
TRAIN055980.jpg,train,train,val,train,val
114_right.jpg,train,train,train,train,train
215_right.jpg,train,val,train,train,train
3779_right.jpg,train,train,train,train,train
TRAIN069543.jpg,train,val,train,val,train
2782_left.jpg,train,train,train,train,train
TRAIN037816.jpg,train,train,val,train,train
3388_left.jpg,train,train,train,train,val
TRAIN096301.jpg,train,train,train,train,train
TRAIN024580.jpg,train,train,train,train,val
2734_right.jpg,train,train,train,val,val
3858_left.jpg,train,train,train,train,train
TRAIN032729.jpg,train,train,val,train,train
TRAIN036919.jpg,train,train,train,val,train
3774_right.jpg,train,train,train,train,val
TRAIN035231.jpg,train,train,train,train,train
2850_right.jpg,train,val,train,train,train
TRAIN058110.jpg,train,train,train,val,train
3677_left.jpg,train,train,val,train,train
3726_left.jpg,train,train,train,train,train
2824_left.jpg,train,train,val,train,train
TRAIN046964.jpg,train,val,train,train,val
TRAIN022298.jpg,train,val,train,train,train
824_right.jpg,train,train,train,train,train
2993_left.jpg,train,train,train,val,train
TRAIN070793.jpg,train,train,train,train,val
2740_left.jpg,train,train,train,train,train
3340_left.jpg,train,train,train,train,train
3610_right.jpg,train,train,train,train,train
2731_left.jpg,train,train,train,train,val
3609_right.jpg,train,train,train,val,train
TRAIN025838.jpg,train,train,val,train,val
TRAIN011753.jpg,train,train,train,val,train
TRAIN089559.jpg,train,val,train,train,val
1803_right.jpg,train,train,train,train,train
3270_left.jpg,train,val,train,val,train
TRAIN015566.jpg,train,val,train,train,train
3405_right.jpg,train,val,train,train,train
3906_left.jpg,train,train,train,train,train
3481_right.jpg,train,train,val,val,train
3295_left.jpg,train,train,train,train,train
2844_left.jpg,train,train,train,val,train
3412_right.jpg,train,train,train,train,train
2257_left.jpg,train,val,train,train,train
TRAIN045353.jpg,train,train,train,train,train
4825_left.jpg,train,val,train,train,train
4594_left.jpg,train,train,val,train,train
TRAIN068333.jpg,train,train,train,val,train
TRAIN075657.jpg,train,train,val,train,train
1438_left.jpg,train,train,train,val,val
4076_left.jpg,train,val,train,val,train
TRAIN088524.jpg,train,val,train,train,val
3303_right.jpg,train,val,val,train,train
TRAIN092654.jpg,train,train,train,train,train
2833_left.jpg,train,train,val,train,val
TRAIN030852.jpg,train,train,train,train,train
4392_left.jpg,train,train,val,val,train
TRAIN048797.jpg,train,val,train,val,train
3040_left.jpg,train,train,train,train,train
2914_left.jpg,train,val,val,train,train
TRAIN036975.jpg,train,val,train,val,train
TRAIN050870.jpg,train,train,val,train,train
TRAIN083582.jpg,train,train,train,train,train
2016_left.jpg,train,train,val,train,train
3287_left.jpg,train,val,train,train,train
2298_right.jpg,train,train,val,train,train
TRAIN072573.jpg,train,train,val,train,train
TRAIN062904.jpg,train,train,train,train,train
TRAIN078174.jpg,train,train,train,train,train
TRAIN017547.jpg,train,train,train,train,train
TRAIN047784.jpg,train,train,train,train,val
TRAIN099139.jpg,train,val,train,train,train
TRAIN014144.jpg,train,train,val,train,train
2870_left.jpg,train,val,train,train,train
1260_right.jpg,train,train,train,train,train
TRAIN064623.jpg,train,train,train,train,train
4292_left.jpg,train,train,train,train,val
3702_right.jpg,train,train,train,val,train
1187_left.jpg,train,val,train,train,train
TRAIN094767.jpg,train,train,train,train,train
2861_left.jpg,train,train,train,train,train
4297_left.jpg,train,train,train,train,val
TRAIN098212.jpg,train,val,train,train,train
TRAIN082043.jpg,train,train,val,train,train
TRAIN038939.jpg,train,train,train,train,train
3768_right.jpg,train,train,train,train,train
3454_left.jpg,train,train,val,train,train
TRAIN039079.jpg,train,val,train,val,val
TRAIN008005.jpg,train,train,train,val,train
TRAIN051024.jpg,train,train,val,train,train
TRAIN035318.jpg,train,train,train,val,train
TRAIN087764.jpg,train,train,train,train,val
2024_left.jpg,train,train,train,train,train
3522_right.jpg,train,val,train,train,train
1492_right.jpg,train,train,train,train,train
3394_right.jpg,train,train,train,train,val
TRAIN040083.jpg,train,train,train,val,train
TRAIN027175.jpg,train,train,train,val,train
TRAIN095148.jpg,train,val,train,train,train
TRAIN047482.jpg,train,val,train,train,train
3457_right.jpg,train,train,train,train,val
TRAIN008234.jpg,train,val,train,train,train
TRAIN075846.jpg,train,val,train,val,train
TRAIN049452.jpg,train,val,train,train,train
2582_right.jpg,train,train,train,train,train
TRAIN021070.jpg,train,train,train,train,train
3620_right.jpg,train,train,train,train,train
3267_right.jpg,train,train,train,train,train
TRAIN069443.jpg,train,train,train,train,train
TRAIN036606.jpg,train,train,train,train,train
TRAIN030661.jpg,train,train,train,train,train
TRAIN041869.jpg,train,train,train,train,train
TRAIN041345.jpg,train,train,val,train,train
3811_left.jpg,train,train,val,train,val
TRAIN020546.jpg,train,train,val,train,train
2337_left.jpg,train,train,train,train,val
2792_left.jpg,train,val,train,train,val
TRAIN049646.jpg,train,train,train,train,train
2627_right.jpg,train,train,val,train,val
TRAIN006788.jpg,train,train,train,train,train
TRAIN061082.jpg,train,train,train,train,train
3545_left.jpg,train,train,train,train,train
TRAIN092398.jpg,train,train,train,train,train
3800_left.jpg,train,train,train,train,train
TRAIN069926.jpg,train,val,val,val,train
2090_left.jpg,train,train,train,train,val
TRAIN024020.jpg,train,train,train,train,train
TRAIN023728.jpg,train,train,train,val,train
2577_right.jpg,train,train,train,val,train
3342_left.jpg,train,train,train,val,train
2353_right.jpg,train,train,train,train,train
2235_right.jpg,train,train,train,train,train
1274_left.jpg,train,train,train,train,train
1890_right.jpg,train,train,val,train,val
2464_right.jpg,train,train,val,train,train
TRAIN012778.jpg,train,train,train,train,train
2487_right.jpg,train,train,train,train,train
TRAIN032580.jpg,train,val,train,train,val
2843_left.jpg,train,train,train,val,train
TRAIN027355.jpg,train,val,val,train,train
2529_left.jpg,train,train,val,val,train
3247_right.jpg,train,val,train,val,val
1959_left.jpg,train,train,train,train,val
TRAIN090661.jpg,train,val,train,train,train
TRAIN087028.jpg,train,train,train,val,train
1133_right.jpg,train,train,train,train,train
3547_right.jpg,train,train,train,val,train
3794_left.jpg,train,train,train,train,train
2583_left.jpg,train,train,train,train,train
4132_left.jpg,train,train,train,val,train
1882_left.jpg,train,train,train,train,train
3350_right.jpg,train,train,train,train,train
TRAIN056141.jpg,train,train,val,train,train
1453_left.jpg,train,train,train,train,train
2374_right.jpg,train,train,train,val,train
2536_right.jpg,train,train,train,train,train
TRAIN076057.jpg,train,val,val,train,val
2663_right.jpg,train,val,train,train,train
2560_right.jpg,train,train,train,train,train
1258_right.jpg,train,train,train,val,train
TRAIN049253.jpg,train,train,train,train,train
3502_right.jpg,train,train,train,val,train
2468_right.jpg,train,train,train,val,train
3289_right.jpg,train,train,train,train,train
3881_right.jpg,train,train,train,train,train
TRAIN081131.jpg,train,train,train,train,train
3326_right.jpg,train,train,train,train,val
TRAIN072870.jpg,train,train,train,train,train
TRAIN048886.jpg,train,train,train,train,train
TRAIN052502.jpg,train,train,train,train,val
4038_left.jpg,train,train,train,train,train
TRAIN018499.jpg,train,train,train,train,train
1997_right.jpg,train,train,train,train,train
TRAIN012363.jpg,train,train,train,val,val
TRAIN044995.jpg,train,train,val,train,train
TRAIN100225.jpg,train,train,train,train,train
TRAIN004309.jpg,train,train,train,train,train
TRAIN000789.jpg,train,train,train,train,train
3167_right.jpg,train,train,train,train,train
TRAIN074721.jpg,train,train,val,val,train
694_right.jpg,train,val,train,train,train
3082_right.jpg,train,train,train,train,train
3602_right.jpg,train,train,train,val,val
TRAIN033636.jpg,train,train,train,train,val
2712_right.jpg,train,val,val,train,train
3246_right.jpg,train,val,train,val,train
4465_left.jpg,train,train,train,train,train
TRAIN033072.jpg,train,train,val,train,train
749_right.jpg,train,val,train,train,train
TRAIN075633.jpg,train,train,train,train,train
1164_right.jpg,train,train,train,train,train
3621_right.jpg,train,train,val,train,train
3251_left.jpg,train,train,train,train,val
TRAIN087639.jpg,train,train,train,train,train
3772_right.jpg,train,train,train,train,train
TRAIN071459.jpg,train,train,train,train,train
3449_left.jpg,train,val,train,train,train
191_right.jpg,train,train,train,train,train
TRAIN012334.jpg,train,val,train,train,train
3654_left.jpg,train,train,val,train,train
TRAIN065583.jpg,train,train,train,train,val
TRAIN082317.jpg,train,train,train,val,val
4681_left.jpg,train,train,val,train,val
1215_left.jpg,train,train,train,train,val
2761_left.jpg,train,train,train,train,train
2433_left.jpg,train,train,train,train,train
3540_right.jpg,train,val,train,val,train
3942_right.jpg,train,train,train,train,val
4074_right.jpg,train,train,train,train,train
TRAIN035814.jpg,train,val,train,train,train
3587_right.jpg,train,train,train,val,train
2415_right.jpg,train,val,train,train,train
TRAIN009613.jpg,train,val,train,train,train
3153_left.jpg,train,train,train,train,train
TRAIN029447.jpg,train,val,train,train,train
982_left.jpg,train,train,train,train,train
TRAIN048064.jpg,train,train,train,train,train
TRAIN038717.jpg,train,val,train,val,train
TRAIN000421.jpg,train,train,train,train,train
3844_left.jpg,train,train,val,train,train
TRAIN071516.jpg,train,train,train,train,val
TRAIN052513.jpg,train,val,val,train,train
1346_left.jpg,train,train,val,train,val
3105_right.jpg,train,train,train,train,train
2998_right.jpg,train,train,train,train,train
282_right.jpg,train,val,train,train,train
TRAIN044759.jpg,train,train,train,train,train
TRAIN062125.jpg,train,train,val,train,train
TRAIN058520.jpg,train,train,val,train,train
2339_left.jpg,train,train,train,train,train
TRAIN059254.jpg,train,train,train,train,train
2353_left.jpg,train,train,train,train,train
TRAIN093155.jpg,train,train,val,train,val
1648_left.jpg,train,train,train,train,train
TRAIN084988.jpg,train,val,val,train,val
TRAIN002238.jpg,train,train,val,train,train
2328_left.jpg,train,train,train,val,val
3269_right.jpg,train,val,train,train,train
TRAIN083821.jpg,train,val,train,train,train
TRAIN101017.jpg,train,train,val,train,val
TRAIN048919.jpg,train,val,train,train,val
486_right.jpg,train,train,val,train,train
TRAIN058447.jpg,train,train,train,train,train
742_right.jpg,train,val,val,train,train
1216_right.jpg,train,val,train,val,val
2367_left.jpg,train,train,train,train,train
TRAIN013154.jpg,train,train,train,train,val
TRAIN030953.jpg,train,train,train,train,train
3903_right.jpg,train,train,train,train,train
TRAIN059229.jpg,train,train,train,train,train
TRAIN010162.jpg,train,train,val,train,val
TRAIN073301.jpg,train,train,train,train,train
2455_right.jpg,train,val,train,train,train
364_right.jpg,train,train,train,train,train
2464_left.jpg,train,train,train,train,val
1506_right.jpg,train,train,train,train,val
TRAIN067971.jpg,train,train,train,train,val
1352_right.jpg,train,train,train,train,train
TRAIN014420.jpg,train,train,val,train,val
3558_right.jpg,train,train,train,train,train
3771_left.jpg,train,train,train,train,val
3169_left.jpg,train,train,train,train,train
3130_left.jpg,train,train,train,train,train
3126_right.jpg,train,train,train,val,train
2584_right.jpg,train,train,val,train,train
TRAIN046508.jpg,train,train,train,train,val
3042_right.jpg,train,train,train,train,train
TRAIN089188.jpg,train,train,val,train,train
TRAIN035910.jpg,train,val,train,train,train
2977_right.jpg,train,train,train,train,train
TRAIN043305.jpg,train,train,train,train,train
3014_left.jpg,train,train,val,train,train
3143_right.jpg,train,train,train,train,train
2798_left.jpg,train,train,val,val,train
3048_left.jpg,train,train,val,train,train
TRAIN012581.jpg,train,train,train,train,train
1354_left.jpg,train,val,train,train,train
TRAIN019841.jpg,train,train,train,train,train
TRAIN046805.jpg,train,train,val,train,train
TRAIN040023.jpg,train,train,val,train,train
3475_right.jpg,train,val,train,train,train
TRAIN095094.jpg,train,train,train,train,train
3908_right.jpg,train,train,train,train,val
TRAIN023220.jpg,train,train,train,train,train
3787_right.jpg,train,train,train,train,train
TRAIN065232.jpg,train,val,train,train,train
TRAIN063266.jpg,train,train,train,train,val
TRAIN047717.jpg,train,train,train,val,train
584_right.jpg,train,val,train,train,train
TRAIN059710.jpg,train,train,train,val,train
3793_left.jpg,train,train,train,train,train
TRAIN028361.jpg,train,val,train,train,val
4506_right.jpg,train,train,train,val,train
3513_right.jpg,train,train,val,train,val
3132_left.jpg,train,train,train,train,val
TRAIN014467.jpg,train,train,train,val,train
42_left.jpg,train,train,train,train,train
TRAIN038437.jpg,train,train,train,train,val
3444_left.jpg,train,train,train,train,train
TRAIN003443.jpg,train,train,train,train,train
TRAIN014161.jpg,train,train,val,train,train
2994_left.jpg,train,train,train,val,train
2688_left.jpg,train,train,val,train,val
3301_right.jpg,train,train,train,train,train
TRAIN017458.jpg,train,train,train,val,train
1339_right.jpg,train,val,train,train,train
3461_right.jpg,train,train,train,train,train
4875_right.jpg,train,train,train,val,train
3851_left.jpg,train,train,train,train,val
4949_right.jpg,train,train,train,train,train
2493_right.jpg,train,val,train,train,val
3097_left.jpg,train,train,train,train,val
TRAIN012724.jpg,train,train,train,train,train
1248_left.jpg,train,train,val,val,train
3613_left.jpg,train,train,train,train,train
3188_right.jpg,train,val,val,train,train
TRAIN055654.jpg,train,train,train,train,train
534_right.jpg,train,train,val,train,train
4264_left.jpg,train,train,val,train,train
1097_left.jpg,train,train,train,val,train
2963_right.jpg,train,train,train,train,train
TRAIN100190.jpg,train,train,train,train,train
1357_right.jpg,train,train,train,train,train
TRAIN009970.jpg,train,train,train,train,train
TRAIN070070.jpg,train,train,val,train,train
TRAIN088643.jpg,train,train,train,train,val
180_right.jpg,train,train,val,train,train
2848_right.jpg,train,train,train,train,train
TRAIN100916.jpg,train,train,train,train,train
2512_left.jpg,train,train,train,val,train
TRAIN073607.jpg,train,val,val,train,train
TRAIN085719.jpg,train,train,train,val,train
TRAIN079413.jpg,train,train,val,train,train
TRAIN071690.jpg,train,train,train,train,train
800_left.jpg,train,train,train,train,train
3013_right.jpg,train,val,train,val,train
TRAIN067647.jpg,train,val,train,train,train
TRAIN012257.jpg,train,train,train,train,train
TRAIN026818.jpg,train,train,train,train,train
2928_right.jpg,train,train,train,train,val
3735_right.jpg,train,train,train,val,train
1334_left.jpg,train,train,val,val,train
TRAIN091646.jpg,train,train,train,train,val
TRAIN023778.jpg,train,train,val,train,train
TRAIN090941.jpg,train,train,train,train,train
TRAIN085585.jpg,train,train,train,train,train
TRAIN045168.jpg,train,train,train,train,val
2962_right.jpg,train,train,val,train,train
TRAIN020227.jpg,train,train,train,train,train
3758_right.jpg,train,train,val,train,train
TRAIN083712.jpg,train,train,train,val,train
3672_left.jpg,train,train,train,train,train
TRAIN046407.jpg,train,val,train,val,val
3087_left.jpg,train,train,train,train,train
TRAIN023166.jpg,train,train,train,train,train
TRAIN064451.jpg,train,train,train,train,train
3033_right.jpg,train,train,train,val,train
347_left.jpg,train,train,train,train,train
2349_right.jpg,train,train,train,train,train
3074_left.jpg,train,train,train,val,train
TRAIN025326.jpg,train,val,train,val,train
3514_left.jpg,train,train,train,train,train
TRAIN059985.jpg,train,train,train,val,train
TRAIN049604.jpg,train,train,train,train,train
310_left.jpg,train,train,train,val,train
TRAIN058259.jpg,train,train,train,val,train
TRAIN015749.jpg,train,train,train,train,train
3805_left.jpg,train,train,val,train,train
2437_right.jpg,train,train,val,val,train
TRAIN018322.jpg,train,train,train,train,train
TRAIN073275.jpg,train,train,train,train,train
2867_right.jpg,train,train,train,train,train
TRAIN069954.jpg,train,train,train,train,val
TRAIN041115.jpg,train,train,train,train,train
TRAIN008204.jpg,train,train,train,train,train
2658_left.jpg,train,train,train,train,train
3006_right.jpg,train,val,train,val,train
TRAIN082625.jpg,train,train,train,val,train
3215_right.jpg,train,train,train,train,train
4798_left.jpg,train,train,train,train,train
1143_right.jpg,train,train,train,train,train
TRAIN020995.jpg,train,train,train,train,train
3468_left.jpg,train,train,val,val,train
TRAIN079916.jpg,train,train,train,val,train
2937_right.jpg,train,val,train,train,val
2805_left.jpg,train,train,val,train,train
2171_right.jpg,train,train,train,train,train
3605_left.jpg,train,train,train,train,train
TRAIN062521.jpg,train,train,train,train,train
2637_right.jpg,train,train,train,train,train
TRAIN054435.jpg,train,train,val,train,train
TRAIN049696.jpg,train,train,train,train,train
TRAIN095982.jpg,train,val,train,val,train
3078_right.jpg,train,val,train,train,train
TRAIN093767.jpg,train,train,train,val,train
3839_left.jpg,train,train,train,val,train
3313_left.jpg,train,val,train,train,train
3407_left.jpg,train,train,train,train,train
TRAIN032996.jpg,train,train,train,val,train
TRAIN007113.jpg,train,train,train,train,train
2928_left.jpg,train,train,val,train,train
1556_right.jpg,train,train,train,train,train
2768_left.jpg,train,train,train,train,train
1018_right.jpg,train,train,val,train,train
TRAIN096117.jpg,train,train,train,train,train
TRAIN034197.jpg,train,train,train,train,val
TRAIN050526.jpg,train,val,train,train,train
3160_right.jpg,train,val,val,train,train
213_left.jpg,train,train,train,train,train
1975_left.jpg,train,train,train,train,train
2807_right.jpg,train,train,train,train,train
1151_left.jpg,train,train,val,train,train
3734_right.jpg,train,train,val,train,train
3581_right.jpg,train,train,train,train,train
2549_right.jpg,train,train,train,train,val
TRAIN021124.jpg,train,val,train,train,train
TRAIN009281.jpg,train,train,train,train,train
3094_left.jpg,train,val,train,train,train
129_right.jpg,train,val,train,train,train
3460_right.jpg,train,val,val,train,train
2841_right.jpg,train,train,train,train,train
3850_left.jpg,train,val,val,train,train
TRAIN080642.jpg,train,train,val,train,train
TRAIN007400.jpg,train,train,train,train,train
TRAIN065751.jpg,train,train,train,val,train
313_left.jpg,train,train,train,train,train
3883_right.jpg,train,train,train,train,train
TRAIN026484.jpg,train,train,train,train,train
2449_left.jpg,train,train,train,train,train
TRAIN048600.jpg,train,train,train,train,train
244_right.jpg,train,train,train,train,train
3553_right.jpg,train,train,train,train,val
3080_left.jpg,train,train,train,train,train
TRAIN054105.jpg,train,val,train,train,val
TRAIN043322.jpg,train,train,train,train,train
2825_right.jpg,train,train,train,train,val
2968_left.jpg,train,train,train,train,train
2629_left.jpg,train,val,train,val,train
3562_left.jpg,train,train,train,train,train
3820_right.jpg,train,train,train,train,train
3998_right.jpg,train,train,train,train,train
1130_right.jpg,train,train,train,train,train
TRAIN088440.jpg,train,train,train,val,val
TRAIN074374.jpg,train,train,val,train,val
TRAIN065528.jpg,train,train,train,train,train
3107_left.jpg,train,train,val,train,train
2097_left.jpg,train,train,train,train,train
2058_right.jpg,train,val,train,train,train
618_right.jpg,train,train,val,train,train
TRAIN056563.jpg,train,train,train,train,train
3484_right.jpg,train,train,val,train,train
TRAIN049423.jpg,train,val,train,train,train
4955_left.jpg,train,train,train,train,train
2600_left.jpg,train,train,train,train,val
3491_left.jpg,train,train,train,train,train
2310_left.jpg,train,train,val,val,val
TRAIN045181.jpg,train,val,train,train,train
1813_right.jpg,train,train,train,train,train
3164_right.jpg,train,train,train,train,train
2604_left.jpg,train,train,train,train,val
TRAIN074074.jpg,train,train,train,train,train
1993_right.jpg,train,val,train,train,train
2154_right.jpg,train,train,train,val,train
1267_left.jpg,train,train,train,train,train
TRAIN045690.jpg,train,train,train,train,train
3174_right.jpg,train,train,val,train,train
2502_right.jpg,train,train,train,train,train
3198_right.jpg,train,train,train,train,train
TRAIN054579.jpg,train,train,val,train,val
TRAIN036860.jpg,train,train,train,train,val
2945_left.jpg,train,train,train,train,val
TRAIN012483.jpg,train,train,val,train,train
2972_left.jpg,train,train,val,val,val
TRAIN042278.jpg,train,val,val,val,val
3515_right.jpg,train,train,train,train,train
TRAIN083896.jpg,train,train,train,train,train
3897_right.jpg,train,train,train,val,train
3823_right.jpg,train,train,train,train,train
4621_left.jpg,train,train,train,train,train
TRAIN057101.jpg,train,train,train,val,train
TRAIN059562.jpg,train,train,val,train,train
4194_right.jpg,train,train,train,train,train
TRAIN060443.jpg,train,train,val,val,train
TRAIN006810.jpg,train,train,train,val,train
2832_left.jpg,train,train,train,train,train
TRAIN097184.jpg,train,train,train,train,train
TRAIN090629.jpg,train,train,train,train,val
2823_right.jpg,train,train,train,train,train
140_left.jpg,train,train,train,train,val
TRAIN005182.jpg,train,train,train,train,train
3386_left.jpg,train,train,train,train,train
TRAIN027349.jpg,train,train,val,train,val
TRAIN036961.jpg,train,train,train,train,train
2849_right.jpg,train,val,train,train,train
3499_left.jpg,train,train,train,train,val
3178_left.jpg,train,train,train,train,train
TRAIN026524.jpg,train,train,train,train,train
